FOLIO_I;FOLIO_INT;entidad;desc_ent;municipio;desc_mun;id_alim;alimento;por_est;pa1;esp_alim;pa2;pa3;pa4;ponde_f;estrato;est_sel;upm;completa;region
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;29;Fresa;1 taza (140 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;30;Uvas;10 piezas (60g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;31;Durazno/melocotón;1 pieza mediana (55g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;32;Frutas en almíbar;½  taza (80g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;33;Frutas cristalizadas o secas;¼  taza (25g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;34;Tortitas de verduras capeadas;1 pieza (72g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;35;Jitomate;½ pieza chica (30g) en ensalada;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;36;Hojas Verdes (acelgas, espinacas, quelites);½ plato (85g) cocidas o 1 plato crudas;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;37;Chayote;¼ pieza chica (50g) o 1/3 taza;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;38;Zanahoria;1  pieza  chica o ½ taza (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;39;Calabacita;½  pieza  mediana  (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;40;Brócoli o coliflor;¼  taza (35g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;41;Col;¼ taza (35 g);2; ;1;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;42;Ejotes;¼ taza o 5 piezas (30g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;43;Elote;½ pieza chica (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;44;Lechuga;½ taza o 1 hoja (30g);3; ;1;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;45;Nopales;1 pieza mediana (70g) o 1/2 taza;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;46;Pepino;1/2 pieza grande (150g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;47;Aguacate;1 rebanada o 1 pieza de criollo chico (33 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;48;Chile  poblano;Una pieza mediana o 1/3 taza  (80g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;49;Cebolla por ejemplo en ensaladas, antojitos, o comida rápida;1 cucharada sopera o 3 rodajas (10g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;50;Verduras envasadas como chícharo, zanahoria, champiñones y ejotes.;1/3 taza o 1 lata pequeña;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;51;Verduras congeladas como chícharo, zanahoria, brócoli, coliflor, ejotes;1/3 taza;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;52;Torta o sándwich con pan blanco;1 pieza mediana (130g);3; ;1;M;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;53;Torta o sándwich con pan integral;1 pieza mediana (130g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;54;Hamburguesa;1 pieza mediana (240g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;55;Pizza;1 rebanada chica (92g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;56;Hot dog;1 pieza mediana (110g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;57;Carne de puerco;1 bistec chico (55g);1; ;1;MC;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;58;Carne de res;1 bistec chico (55g);2; ;1;MC;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;59;Carne de res seca (machaca);1/2 plato (40g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;60;Longaniza o chorizo;½ trozo (30g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;61;Salchicha de puerco, pavo o combinado,  jamón de puerco o pavo  o mortadela (a parte de en torta, sándwich o hot dog);1 pieza de salchicha  o 1 reb. de jamón (30g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;62;Pollo: a) Pierna, muslo o pechuga;a) 1 pieza (pierna, muslo) o ½ pieza de pechuga chica (90g);3; ;1;C;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;63;Pollo: b) Alas, patas;b) 1 pieza de ala, 2 piezas de patas (70g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;64;Pollo: c) Higado o mollejas;c) 1 pieza de higadito o molleja  (30g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;65;Huevo: a) Tibio o cocido;a) 1 pieza entera de huevo tibio o cocido (62g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;66;Huevo: b) Frito, estrellado o revuelto;b) 1 pieza entera de huevo frito, estrellado o revuelto (55g);5; ;1;ES;2.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;67;Pescado fresco;1/2  filete mediano (45g);2; ;1;MC;2.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;68;Pescado seco (charalitos, bacalao);1/2 plato (40g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;69;Atún y sardina (en tomate, agua o aceite);¼ lata o 40g;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;70;Algún marisco (camarón, ostiones, etc.);1/2 plato (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;71;Frijoles preparados en casa: a) De la olla;½ plato o ½ taza (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;72;Frijoles preparados en casa: b) Refritos;½ plato o ½ taza (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;73;Frijoles envasados o de lata: a) De la olla;½ plato o ½ taza  (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;74;Frijoles envasados o de lata: b) Refritos;½ plato o ½ taza  (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;75;Lenteja, garbanzo, haba amarilla o alubia;1/2 plato o 1/2 taza (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;76;Arroz guisado;1 taza o 1 plato (100g);2; ;1;ES;0.50;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;77;Avena en hojuelas, amaranto natural o tostado;1/3 de taza (30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;78;Pan blanco;2 rebanadas o 1 bolillo (70g);4; ;1;ES;0.50;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;79;Pan integral;2 rebanadas o 1 bolillo (70g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;80;Pan dulce (excepto donas y churros);1 pieza (70g);1; ;1;ES;0.50;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;81;Donas y churros de panadería;1 pieza (70 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;82;Galletas integrales;4 piezas (20 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;83;Galletas saladas;4 piezas  (20g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;84;Papas: a) Cocida;a) ½ pieza mediana cocida (40g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;85;Papas: b) Frita o tortita de papa;b) 1/2 pieza mediana frita o ½ tortita de papa (40g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;86;Cereal de caja: a) Chocolate (Chocozucaritas, chocokrispis);1 taza  (seco 30 g);2; ;1;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;87;Cereal de caja: b) Light/cuidado de la figura (Special K);1 taza  (seco 30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;88;Cereal de caja: c) Hojuela endulzada (Zucaritas);1 taza  (seco 30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;89;Cereal de caja: d) Básico (Corn Flakes, arroz inflado sin sabor);1 taza  (seco 30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;90;Cereal de caja: e) Variedades (Apple jacks, honey smacks, corn pops);1 taza  (seco 30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;91;Cereal de caja: f) Sabor a frutas (Froot loops);1 taza  (seco 30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;92;Cereal de caja: g) Fibra (All Bran);1 taza  (seco 30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;93;Cereal de caja: h) Especialidades (Crusli);1 taza  (seco 30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;94;Cereal de caja: i) Multi ingredientes (Extra);1 taza  (seco 30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;95;Antojitos con vegetales como sopes, quesadillas, tlacoyos, gorditas, y enchiladas (NO TACOS): a) Sin freír;100 g;1; ;1;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;96;Antojitos con vegetales como sopes, quesadillas, tlacoyos, gorditas, y enchiladas (NO TACOS): b) Fritos;100 g;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;97;Antojitos con res, cerdo pollo, vísceras, etc como tacos, quesadillas, tlacoyos, enchiladas,  gorditas: a) Sin freír;100 g;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;98;Antojitos con res, cerdo pollo, vísceras, etc como tacos, quesadillas, tlacoyos, enchiladas,  gorditas: b) Fritos;100 g;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;99;Pozole (todos tipos);1 plato (100 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;100;Tamal  (todos tipos);1 pieza (200 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;101;Atole de maíz a) Atole con agua o pozol;1 taza (240ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;102;Atole de maíz  b) Atole con leche (aparte de la reportada en el apartado de “Productos lácteos”);1 taza (240 ml): (especificar tipo de leche);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;103;Refresco Normal;1 vaso (240 ml);4; ;1;ES;0.50;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;104;Refresco Dieta;1 vaso (240 ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;105;Café: a) Café sin azúcar;1 taza (240 ml);3; ;1;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;106;Café: b) Azúcar agregada al café;1 cucharada cafetera copeteada (10g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;107;Café: c) Leche agregada al café (aparte de la reportada en el apartado de “Productos lácteos”);1 taza (240 ml): (especificar tipo de leche);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;108;Café: d) Sustituto de crema agregada al café;1 cucharada sopera (10g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;109;Té o infusión: a) Té sin azúcar;1 taza (240 ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;110;Té o infusión: b) Azúcar agregada al té;1 cucharada cafetera copeteada (10g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;111;Jugos naturales sin azúcar;1 vaso (240 ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;112;Jugos naturales con azúcar;1 vaso (240 ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;113;Aguas de fruta natural con azúcar;1 vaso (240 ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;114;Aguas de fruta natural sin azúcar;1 vaso (240 ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;115;Bebidas o aguas de sabor industrializadas sin azúcar (incluyendo dietéticas como Clight, Be-light, etc.);1 vaso (240 ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;116;Bebidas o aguas de sabor industrializadas con azúcar (frutsi, bonafina.);1 vaso (240 ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;117;Néctares de frutas o pulpa de frutas industrializados con azúcar (boing, jumex);1 vaso (240 ml);3; ;1;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;118;Agua sola;1 vaso (240 ml);7; ;4;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;119;Bebidas alcohólicas;1 vaso (240 ml) de cerveza, vino, pulque, cuba o copa sólo con tequila, mezcal u otro;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;120;Chocolate;1  trozo o 1 cucharada sopera (10g);1; ;1;ES;2.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;121;Dulce (caramelos, paletas);1 pieza (30g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;122;Dulces enchilados (miguelitos, tamarindos);1 pieza (30 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;123;Frituras (todos tipos, incluyendo cacahuates japoneses);1 paquete individual o bolsa chica (35g);1; ;1;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;124;Paletas y dulces de malvavisco (paleta payaso, bubu-lu-bu);2 piezas pequeñas o 1 pieza grande (40g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;125;Gelatina, flan;1 pieza o rebanada (125g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;126;Pastel o pay;1 rebanada mediana (125 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;127;Helado, nieves y paletas de agua;1 pza o 1 bola (80g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;128;Helado y paletas de leche;1 pza o 1 bola (80g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;129;Haba, garbanzo o lentejas como botana;1 cucharada sopera (10 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;130;Nuez, almendra, avellana, cacahuates, semilla de calabaza (pepita) o de girasol, pistache, piñón, etc.;1 cucharada sopera (10 g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;131;Palomitas de maíz caseras, de microondas o del cine (Todos tipos, excepto acarameladas);1 bolsa mediana (100g) o 10 tazas de palomitas caseras;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;132;Pastelillos y donas industrializadas;1 pieza  (70g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;133;Galletas dulces (todos tipos);2 piezas (32g);4; ;1;ES;2.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;134;Barras de cereal;1 pieza (25g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;135;Caldo de pollo, res o verduras (sólo caldo);1/2 taza (120 ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;136;Sopa o caldo con verduras;1/2 plato (120ml);2; ;1;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;137;Sopa de pasta: a) Sopa caldosa;a) 1/2 plato o 1/2 taza sopa caldosa (50g);4; ;1;ES;1.00;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;138;Sopa de pasta: b) Sopa seca;b) 1/2 plato sopa seca (50g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;139;Crema de verduras;1/2 plato (120ml);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;140;Sopas instantáneas;1/2 vaso (32g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;141;Limón por ejemplo en ensaladas, caldos, o carnes; ;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;142;Cebolla por ejemplo en salsas, o caldillos (molida o entera); ;2; ;1; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;143;Chiles frescos por ejemplo en salsas, tacos, guisados (molido o entero); ;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;144;Chiles envasados o enlatados, por ejemplo en el sándwich, torta, guisados.; ;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;145;Chile seco por ejemplo en salsas, tacos, guisados (molido  o entero); ;0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;146;Tomate verde y jitomate por ejemplo en salsas, tacos, o guisados (molido o entero); ;1; ;1; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;147;Azúcar (a parte de la agregada a las bebidas, leche, té, café, agua de frutas) por ejemplo en fresas o plátanos con crema;1 cucharada sopera (10g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;148;Margarina;1 cucharada sopera (10g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
2022_03003094;2022_03003094_04;03;03 BAJA CALIFORNIA SUR;003;003 LA PAZ;149;Mantequilla;1 cucharada sopera (10g);0; ; ; ; ;16528,0898116133;3;33;0300300015420;1;1
